pcode,day,act_in_vehicle_ep_0,act_still_ep_0,audio_convo_duration_ep_0,audio_convo_num_ep_0,loc_dist_ep_0,loc_visit_num_ep_0,loc_max_dis_from_campus_ep_0,sleep_duration,unlock_duration_ep_0,unlock_num_ep_0,act_physical_ep_0,loc_home_per,loc_study_per,loc_other_per,step_ep_0,std_sleep_duration,sleep_start,std_sleep_start,sleep_end,std_sleep_end,stress_binary_personal,stress_binary_overall,call_miss_num_ep_0,call_num_ep_0,call_duration_ep_0,sms_num_ep_0
03a0ce5623bfeb8aa3113605f7682215,2020-04-09,109.6,83821.0,0.0,0.0,1672.1,1.1,1623098.6,8.1,12992.9,69.3,2468.4,85.7,0.0,0.0,319.4,1.5,02:14:51,00:41:19,10:56:00,01:28:15,0,1,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2020-04-12,63.9,83183.7,0.0,0.0,799.7,1.1,1623098.6,7.5,13611.7,77.1,3151.4,78.6,0.0,0.0,464.7,1.7,02:29:42,01:16:52,10:27:25,01:16:03,0,0,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2020-04-21,130.0,83464.8,0.0,0.0,912.4,1.3,1623098.2,7.5,15602.5,75.6,2804.2,85.7,0.0,0.0,432.1,1.3,02:06:51,01:31:48,10:09:08,01:08:48,0,1,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2020-04-30,19.6,83651.1,0.0,0.0,256.3,1.1,1623098.0,7.8,16154.9,78.2,2728.4,100.0,0.0,0.0,318.8,1.3,01:47:25,00:59:23,10:06:51,00:49:40,0,1,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2020-05-05,197.4,82800.6,0.0,0.0,1570.5,1.1,1623098.1,7.6,18215.4,79.1,3401.0,100.0,0.0,0.0,408.6,1.3,02:06:51,01:02:06,10:12:34,00:55:14,0,1,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2020-05-16,200.4,83387.4,0.0,0.0,1815.4,1.1,1623108.7,7.6,15859.7,55.1,2811.2,92.9,0.0,0.0,777.3,1.6,02:13:42,01:07:14,10:22:51,01:16:50,0,0,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2020-05-20,340.6,83236.1,0.0,0.0,2607.6,1.2,1623112.5,7.5,16355.3,61.3,2822.3,92.9,0.0,0.0,878.2,1.7,02:18:17,01:07:14,10:18:17,01:17:49,0,0,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2020-05-30,1046.4,82156.0,0.0,0.0,7611.4,1.4,1623104.4,7.6,17797.0,72.5,3196.7,100.0,0.0,0.0,781.2,1.1,02:41:08,01:03:33,10:50:17,00:53:16,0,0,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2020-06-04,732.1,82956.8,0.0,0.0,6147.3,1.4,1623103.7,7.4,15835.7,65.1,2710.2,100.0,0.0,0.0,698.0,1.4,02:36:34,01:06:34,10:30:51,01:08:20,0,0,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2020-06-07,2685.6,80877.6,0.0,0.0,71458.2,1.6,1683229.7,7.4,15899.4,66.3,2835.9,100.0,0.0,0.0,644.8,1.8,02:25:08,01:12:41,10:18:17,01:15:26,0,0,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2020-06-18,8703.2,71109.6,0.0,0.0,174880.3,2.4,1951399.9,7.4,14066.6,69.0,6586.2,71.4,0.0,0.0,2956.0,2.1,02:06:51,01:36:16,10:00:00,01:54:03,0,0,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2020-06-26,1299.9,80954.1,0.0,0.0,12103.6,2.4,1623146.8,6.3,14533.7,74.1,4145.1,100.0,0.0,0.0,773.9,1.3,02:12:34,01:09:51,08:56:00,01:29:26,0,0,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2020-07-03,1093.3,81818.9,0.0,0.0,9305.0,2.0,1623100.0,6.7,13512.2,87.4,3486.8,100.0,0.0,0.0,775.4,1.3,02:21:42,01:31:05,09:32:34,01:19:21,0,0,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2020-07-11,1057.9,82392.1,0.0,0.0,8063.6,1.9,1623100.2,7.8,15336.9,96.9,2949.1,100.0,0.0,0.0,731.6,1.3,01:47:25,01:03:15,10:03:25,01:04:58,0,1,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2020-07-14,937.9,82311.2,0.0,0.0,6648.3,1.8,1623100.5,7.8,16611.9,99.7,3149.9,100.0,0.0,0.0,712.4,1.4,01:44:00,01:04:29,10:04:34,01:05:44,1,1,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2020-07-19,1059.9,82503.7,0.0,0.0,9268.7,1.9,1623100.9,7.7,17615.3,98.4,2835.4,100.0,0.0,0.0,662.4,1.4,01:47:25,01:08:15,09:58:51,00:41:19,0,0,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2020-07-29,1219.7,81805.4,0.0,0.0,11107.6,1.7,1623104.8,7.1,16206.1,83.3,3373.9,92.9,0.0,0.0,835.5,1.1,02:13:42,00:57:52,09:48:34,00:56:47,0,0,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2020-08-06,2959.9,79678.5,0.0,0.0,48621.6,2.2,1645430.6,6.7,16618.1,87.2,3760.6,92.9,0.0,0.0,868.9,1.5,02:09:08,00:55:54,09:17:42,01:13:32,0,1,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2020-08-08,2847.8,80158.6,0.0,0.0,47033.1,2.2,1645428.1,6.7,17018.3,86.5,3392.6,92.9,0.0,0.0,728.9,1.4,02:24:00,00:39:11,09:33:42,01:11:46,0,1,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2020-08-11,3017.6,79932.6,0.0,0.0,46807.2,2.3,1645428.3,6.5,18768.9,94.6,3448.9,100.0,0.0,0.0,764.9,1.5,02:27:25,00:40:38,09:21:08,01:17:04,1,1,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2020-08-15,2299.9,80204.0,0.0,0.0,28413.9,2.3,1634266.8,6.2,18760.5,91.8,3895.1,92.9,0.0,0.0,962.3,1.8,02:34:17,01:00:03,09:10:51,01:16:25,0,1,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2020-08-20,1457.0,81313.3,0.0,0.0,11449.0,2.2,1623104.7,5.9,18788.2,94.5,3628.7,92.9,0.0,0.0,914.8,1.4,02:53:42,00:51:58,09:13:08,01:06:10,0,1,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2020-09-06,1251.4,81104.4,0.0,0.0,11219.6,1.4,1623099.6,7.9,13884.9,65.4,4043.3,92.9,0.0,0.0,1261.9,1.1,02:29:42,00:39:00,10:53:42,01:06:28,0,0,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2020-09-11,2304.3,78487.6,0.0,0.0,148699.8,1.7,1623098.4,7.8,11955.1,51.4,5607.2,100.0,0.0,0.0,1967.4,1.4,02:14:51,00:36:38,10:34:17,01:26:55,0,0,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2020-09-17,2982.6,77963.1,0.0,0.0,164759.5,1.4,933350.6,7.3,10244.1,56.4,5453.4,85.7,0.0,0.0,2192.4,1.8,00:32:00,03:42:21,10:01:08,02:14:30,0,1,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2020-09-24,3422.4,78018.4,0.0,0.0,171668.3,1.5,128643.8,6.6,11620.2,77.1,4958.2,85.0,0.4,0.4,3010.1,1.9,23:46:17,03:26:29,08:29:42,02:25:14,0,0,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2020-10-03,2756.1,78369.0,0.0,0.0,31767.3,1.8,13684.2,6.3,13864.5,102.6,5273.9,100.0,0.0,0.0,2719.3,1.5,00:30:51,00:45:02,07:13:08,01:09:20,0,1,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2020-10-06,2578.9,78786.6,0.0,0.0,30246.6,1.9,13683.1,6.5,14064.1,101.1,5033.6,100.0,0.0,0.0,2175.0,1.5,00:27:25,00:38:27,07:23:25,01:15:09,1,1,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2020-10-13,2175.3,79149.4,0.0,0.0,25851.1,2.0,13680.6,6.8,14494.4,88.9,5074.3,100.0,0.0,0.0,1733.1,1.4,00:28:34,00:49:33,07:44:00,01:26:22,0,1,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2020-10-19,1524.4,80923.4,0.0,0.0,17794.5,1.8,13679.2,7.0,14604.7,79.8,3951.3,100.0,0.0,0.0,1126.4,1.4,00:28:34,00:56:27,07:56:34,01:24:16,1,1,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2020-10-27,1424.6,81414.4,0.0,0.0,15753.8,1.6,13679.8,6.4,15915.1,76.9,3559.9,85.3,0.0,0.4,972.3,1.4,00:58:17,01:10:40,07:47:25,01:28:17,0,1,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2020-11-01,1608.1,80788.2,0.0,0.0,18471.4,1.9,13680.9,5.8,15768.6,78.1,4002.6,78.2,0.0,0.4,1210.1,1.3,02:09:08,02:14:20,08:19:25,02:07:01,1,1,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2020-11-06,1224.5,81448.6,0.0,0.0,15770.1,1.7,13681.0,5.7,16625.5,74.2,3725.9,85.7,0.0,0.0,936.6,1.5,02:24:00,02:08:17,08:30:51,02:10:02,1,1,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2020-11-14,1055.6,82429.5,0.0,0.0,12852.6,1.4,13683.4,6.8,17235.2,73.4,2913.9,100.0,0.0,0.0,609.4,1.9,01:12:00,01:19:15,08:29:42,01:58:47,0,1,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2020-11-18,3458.9,79741.4,0.0,0.0,70186.1,1.4,61706.9,6.9,17017.8,72.9,3198.8,100.0,0.0,0.0,822.5,1.9,01:13:08,01:17:36,08:33:08,02:03:33,0,1,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2020-11-25,4963.6,75318.3,0.0,0.0,201935.2,1.8,602368.7,6.7,18244.9,73.3,6117.1,50.0,0.0,0.0,2512.3,1.2,00:57:08,01:05:19,08:04:34,01:52:33,0,1,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2020-12-01,5589.9,74929.4,0.0,0.0,228338.5,1.9,1314514.9,6.8,19124.4,68.2,5879.8,7.1,0.0,0.0,3732.5,1.4,01:09:42,01:04:44,08:21:42,01:50:17,0,0,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2020-12-09,1695.9,80732.6,0.0,0.0,39578.5,1.6,1645496.9,7.3,20023.6,75.1,3970.6,35.7,0.0,0.0,805.5,1.4,02:02:17,00:52:55,09:48:34,01:22:57,0,0,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2020-12-12,274.4,81761.2,0.0,0.0,3573.8,1.4,1623099.9,6.6,20118.8,80.5,4363.5,57.1,0.0,0.0,694.7,1.5,02:35:25,01:01:30,09:40:34,01:22:20,0,0,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2020-12-17,200.0,81277.8,0.0,0.0,2388.3,1.4,1623099.2,6.6,20658.6,85.1,4921.2,92.9,0.0,0.0,739.5,1.7,03:07:25,01:13:10,10:12:34,01:30:35,0,0,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2020-12-26,1825.3,78695.6,0.0,0.0,24505.6,1.9,1645672.3,7.9,17373.8,82.9,5878.1,92.9,0.0,0.0,1260.8,3.1,02:53:42,01:15:29,11:18:51,02:55:45,0,1,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2020-12-31,3433.5,75441.1,0.0,0.0,204569.6,2.4,1525425.7,7.6,15799.4,93.1,7524.4,71.4,0.0,0.0,2306.4,3.3,02:52:34,01:17:15,10:56:00,03:01:31,0,0,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2021-01-20,2410.7,76494.0,0.0,0.0,3896.2,1.0,590225.8,9.3,5786.8,26.6,7494.3,36.4,0.0,0.0,2752.7,3.2,00:42:10,01:42:37,10:35:38,02:12:29,0,0,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2021-01-25,3084.5,72904.5,0.0,0.0,15231.9,1.1,749123.5,8.7,6708.8,42.2,10409.9,46.2,0.0,0.0,2986.2,3.3,01:18:46,01:58:39,10:32:36,02:01:27,0,0,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2021-02-06,1110.8,76885.0,0.0,0.0,10533.4,2.3,1623105.4,7.7,19283.7,103.8,8403.2,100.0,0.0,0.0,1926.5,1.3,01:45:08,00:51:55,09:55:25,01:00:31,0,0,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2021-02-13,1744.9,75292.8,0.0,0.0,15635.7,2.1,1623101.4,7.1,17131.9,94.1,9361.4,92.9,0.0,0.0,2108.5,1.5,02:09:08,00:57:31,09:40:34,01:05:31,0,0,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2021-02-15,1857.0,74967.7,0.0,0.0,17277.1,2.2,1623101.8,7.2,17501.4,93.5,9574.3,92.9,0.0,0.0,2131.1,1.6,02:05:42,00:57:19,09:45:08,01:09:55,0,0,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2021-02-27,5637.8,73114.1,0.0,0.0,580799.0,2.6,6371845.9,6.8,14224.6,93.5,7647.2,28.6,0.0,0.0,4118.1,1.6,00:54:51,01:51:17,08:08:00,01:26:57,0,0,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2021-03-07,5738.8,74686.3,0.0,0.0,277344.2,2.6,5931001.9,6.3,13961.0,90.9,5974.0,28.6,0.0,0.0,2594.6,2.1,01:04:00,02:01:33,07:49:42,01:27:33,0,0,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2021-03-16,2602.7,77990.4,0.0,0.0,265505.5,2.4,1799508.1,6.1,16689.1,78.4,5805.9,92.9,0.0,0.0,1316.9,2.4,02:30:51,01:06:10,08:58:17,02:04:54,0,1,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2021-03-20,2390.1,76522.9,0.0,0.0,30306.8,2.4,1623098.4,6.8,17066.4,74.9,7486.0,78.6,0.0,0.0,1736.9,2.0,02:43:25,01:16:17,10:01:08,01:43:27,0,0,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2021-03-22,2459.1,76601.9,0.0,0.0,29977.8,2.5,1623098.4,6.5,16660.4,75.3,7338.1,64.3,0.0,0.0,1757.1,2.1,02:50:17,01:17:06,09:46:17,01:46:55,1,1,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2021-03-27,2310.9,75554.4,0.0,0.0,27463.6,2.5,1623099.4,6.4,16317.9,83.6,8533.7,28.6,0.0,0.0,2045.5,2.1,03:37:08,01:27:09,10:29:42,01:50:57,0,1,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2021-04-01,2728.8,76114.5,0.0,0.0,168588.6,2.1,1161368.5,6.0,16788.3,99.6,7555.7,28.6,0.0,0.0,2061.3,1.9,03:26:51,01:19:25,09:52:00,02:04:40,1,1,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2021-04-04,2502.4,77422.6,0.0,0.0,166417.7,1.9,815069.4,6.3,15754.9,101.0,6474.1,50.0,0.0,0.0,1795.6,1.9,03:14:17,01:28:01,10:00:00,02:05:21,0,1,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2021-04-11,1387.8,80111.4,0.0,0.0,13921.4,1.6,7214.2,6.6,13972.6,105.1,4899.9,99.7,0.0,0.3,1266.9,1.3,02:21:42,00:58:53,09:26:51,01:24:36,1,1,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2021-04-15,1374.5,79909.2,0.0,0.0,15676.9,1.7,7301.9,6.9,12977.3,100.1,5115.3,99.3,0.0,0.7,1230.0,1.5,01:49:42,01:03:05,09:12:00,01:38:12,1,1,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2021-04-20,1631.2,79231.0,0.0,0.0,19859.7,1.9,7301.8,6.9,13187.5,101.6,5536.8,99.7,0.0,0.3,1407.2,1.2,01:41:42,00:59:07,09:00:34,01:19:34,0,1,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2021-04-29,1593.6,78835.0,0.0,0.0,20948.1,2.3,7191.3,6.1,15551.0,106.9,5970.4,97.6,2.4,0.0,1730.1,1.1,01:55:25,01:01:07,08:28:34,01:17:15,0,1,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2021-05-24,1232.1,79374.8,0.0,0.0,16253.4,2.1,7073.7,5.1,17318.7,90.6,5792.1,97.6,2.0,0.3,1961.4,1.6,03:14:17,02:11:38,08:41:08,02:28:57,1,1,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2021-05-31,1803.4,75347.9,0.0,0.0,22618.4,2.7,7454.8,6.0,17863.7,98.8,9247.6,92.8,6.9,0.3,3645.8,1.9,02:01:08,01:26:44,08:27:25,02:01:00,1,1,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2021-06-12,2955.1,74576.9,0.0,0.0,204057.2,2.6,629550.9,6.1,16050.1,101.6,8867.0,50.9,3.9,2.4,2972.6,2.2,02:22:51,02:10:53,08:50:17,01:10:13,0,0,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2021-07-03,1399.7,73704.2,0.0,0.0,160104.3,3.3,351518.3,6.1,16321.9,92.4,11295.1,79.8,3.8,2.1,5969.3,2.2,02:46:51,02:14:22,09:20:00,01:58:48,0,1,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2021-07-07,156.1,75683.4,0.0,0.0,3500.5,3.4,450.9,6.3,15797.7,93.9,10559.6,91.8,6.4,1.8,5946.6,1.6,02:13:42,01:52:25,08:57:08,01:16:25,0,1,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2021-07-30,36.0,78891.5,0.0,0.0,1898.4,3.9,494.6,6.8,15104.2,80.6,7471.5,74.6,22.7,2.7,4755.9,1.5,02:42:17,00:57:57,09:56:34,01:37:13,0,0,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2021-08-07,165.4,77451.2,0.0,0.0,3811.6,4.5,708.2,6.9,14209.6,85.8,8782.4,74.8,19.1,6.1,6560.1,1.5,02:06:51,01:19:38,09:29:08,01:29:13,0,1,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2021-08-14,756.4,72145.7,0.0,0.0,8509.9,4.1,445.1,7.4,13381.8,85.0,13496.9,81.1,12.8,6.1,11067.4,1.2,01:22:17,01:53:06,09:14:17,02:38:20,0,0,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2021-08-21,701.4,73500.9,0.0,0.0,7036.9,3.3,420.7,6.5,14790.9,89.1,12196.6,83.2,12.4,4.4,9517.4,2.1,01:24:34,02:19:56,08:18:17,03:02:24,1,1,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2021-09-22,2470.1,68241.6,0.0,0.0,185587.3,4.0,224391.2,6.3,14433.2,120.6,15687.3,60.5,9.7,8.4,9902.4,1.0,02:17:08,01:03:20,09:00:34,00:38:19,1,1,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2021-10-02,440.1,71330.1,0.0,0.0,7290.6,4.2,959.5,6.2,14188.1,122.4,14628.9,84.8,13.6,1.7,9256.1,1.3,02:14:51,01:00:05,08:49:08,01:13:55,0,1,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2021-10-14,809.1,69874.1,0.0,0.0,8538.0,3.9,952.9,6.8,15376.4,119.5,15715.9,86.0,12.8,1.2,10575.4,1.5,02:52:34,00:41:32,10:06:51,01:50:55,1,1,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2021-10-20,540.6,70274.6,0.0,0.0,7448.8,3.8,523.7,6.9,15831.7,120.0,15583.8,86.7,12.5,0.8,10236.4,1.1,02:51:25,00:35:59,10:16:00,01:29:01,1,1,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2021-11-07,1913.2,71293.6,0.0,0.0,43608.9,4.6,33079.4,7.0,13348.5,132.3,13192.2,89.2,9.6,1.2,9103.5,1.3,02:42:17,01:27:48,10:10:17,01:31:29,0,1,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2021-11-21,3268.8,72467.2,0.0,0.0,67440.5,4.2,53615.4,6.2,15421.5,116.1,10663.0,87.2,8.7,4.1,7656.5,1.8,02:16:00,01:23:18,08:54:51,01:15:56,1,1,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2021-11-30,3593.9,74422.0,0.0,0.0,344086.0,3.2,605678.3,6.0,16001.3,107.8,8383.1,63.0,13.6,2.0,5546.6,2.4,02:46:51,01:15:42,09:08:34,01:51:24,0,0,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2021-12-10,2179.9,74724.4,0.0,0.0,315421.9,3.2,270039.8,6.6,14509.1,107.1,9494.8,99.1,0.0,0.9,7181.7,1.9,02:40:00,02:19:05,09:40:34,01:40:10,0,0,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2021-12-16,3321.4,73770.1,0.0,0.0,177112.0,3.1,1050285.6,6.4,13598.8,118.1,9307.4,56.7,0.0,0.4,5431.3,1.6,01:30:17,02:55:20,08:21:42,02:23:18,0,0,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2021-12-20,4932.9,72117.6,0.0,0.0,186680.6,3.6,1649610.4,6.3,14219.4,125.6,9348.5,28.2,0.0,0.4,4750.9,1.7,00:48:00,02:55:10,07:29:08,02:18:53,0,0,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2021-12-27,5664.2,73206.6,0.0,0.0,242549.6,2.8,1940232.4,6.1,15888.0,118.8,7528.3,0.0,0.0,0.0,2660.6,1.4,00:01:08,00:58:46,06:32:00,01:45:13,0,0,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2022-01-06,5693.8,70457.9,0.0,0.0,254282.5,3.1,871348.4,6.4,15901.2,134.3,10247.4,49.4,7.8,0.0,6372.1,1.5,01:10:51,01:34:59,08:00:00,01:45:26,1,1,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2022-01-13,3232.7,69841.6,0.0,0.0,85671.6,3.8,71991.6,5.8,13351.0,158.3,13324.7,72.1,16.5,4.3,10155.7,1.3,02:19:25,01:40:54,08:33:08,01:18:15,1,1,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2022-01-16,3064.5,70425.1,0.0,0.0,81286.6,3.9,69501.2,5.8,13656.8,152.0,12909.4,70.7,17.5,4.7,9107.0,1.3,02:44:34,01:15:09,08:57:08,00:35:06,1,1,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2022-01-29,628.6,75425.7,0.0,0.0,7532.5,1.8,300.6,7.1,9563.5,95.4,10344.7,56.5,7.1,0.7,7496.6,4.2,23:54:17,04:55:14,10:52:34,03:39:28,1,1,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2022-01-31,687.4,75323.4,0.0,0.0,7083.7,1.3,233.8,7.3,7445.0,74.5,10388.4,48.0,1.3,0.7,7149.0,4.2,23:37:08,04:48:21,10:52:34,03:39:48,1,1,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2022-02-14,3289.6,70710.6,0.0,0.0,61234.5,3.2,50462.0,7.0,11521.1,134.6,12398.9,63.5,7.0,8.0,8488.6,1.8,01:09:42,01:34:11,08:37:42,00:42:09,1,1,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2022-02-20,3262.2,69985.5,0.0,0.0,38292.4,3.4,64434.4,6.1,16113.5,173.1,13151.3,61.9,5.8,3.8,7481.7,2.0,01:36:00,01:33:17,08:08:00,01:28:49,1,1,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2022-03-03,1177.3,71697.6,0.0,0.0,19134.9,3.4,26072.4,5.1,15949.2,173.7,13524.1,71.1,8.2,6.4,7503.0,2.0,01:45:08,02:07:05,08:54:51,04:06:48,0,1,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2022-03-17,3094.5,70930.4,0.0,0.0,685046.6,3.5,1286296.7,3.9,15851.5,150.1,12374.1,48.0,10.3,6.1,6608.4,2.3,23:46:17,04:42:20,09:07:25,05:02:51,1,1,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2022-03-21,3820.3,68967.3,0.0,0.0,691869.7,3.1,3386896.9,4.2,15343.4,135.5,13611.4,40.3,5.7,4.0,7473.4,1.9,01:01:42,03:26:02,08:57:08,04:33:19,0,0,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2022-04-25,2601.6,70553.1,0.0,0.0,45455.3,3.1,27457.1,6.3,11854.4,136.7,13244.4,77.1,14.0,1.8,7976.0,2.0,02:57:08,01:52:24,09:40:34,02:01:54,1,1,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2022-05-14,494.9,71742.1,0.0,0.0,8641.8,3.7,1341.5,6.3,10841.1,127.5,14162.0,83.7,11.9,4.4,9397.2,1.3,02:33:08,01:39:52,09:18:51,01:47:45,0,0,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2022-05-23,852.2,67947.6,0.0,0.0,12220.1,3.6,1412.5,5.9,11541.3,150.8,17599.1,84.9,13.3,1.9,10075.5,1.8,03:06:17,01:46:34,09:22:17,01:25:03,0,0,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2022-05-30,1075.1,66791.9,0.0,0.0,16029.8,3.7,2602.0,4.5,12923.3,157.6,18532.0,91.2,6.2,2.6,11215.4,1.7,04:21:42,01:47:15,09:10:51,01:37:04,0,0,0.0,0.0,0.0,0.0
03a0ce5623bfeb8aa3113605f7682215,2022-06-14,4308.4,66627.4,0.0,0.0,79560.1,3.1,55908.4,4.6,13366.7,140.5,15463.2,44.7,4.8,43.3,8688.7,1.4,03:52:00,02:56:04,10:27:25,03:07:29,0,0,0.0,0.0,0.0,0.0
0947cdc8e87a0a45a012aa387ccedbcd,2018-09-15,251.3,64739.3,0.0,0.0,10594.7,2.0,271.3,9.9,5310.6,73.7,21408.3,28.7,28.7,9.2,17466.0,5.5,22:56:00,02:08:39,09:30:40,02:45:25,0,0,0.0,0.0,0.0,0.0
