pcode,LOC_NUM_PLCS_VIST,LOC_TIME_NONE,LOC_TIME_WORK,LOC_TIME_EATING,LOC_TIME_SOCIAL,LOC_TIME_OTHERS,LOC_TIME_GYM,LOC_TIME_HOME,APP_DUR_WORK_sum,APP_DUR_WORK_count,APP_DUR_SOCIAL_sum,APP_DUR_SOCIAL_count,APP_DUR_sum,APP_DUR_count,keyevent_DIST_sum,keyevent_DIST_count,keyevent_TIME_sum,keyevent_TIME_count,keyevent_SOCIAL_DIST_sum,keyevent_SOCIAL_DIST_count,keyevent_ENTER_DIST_sum,keyevent_ENTER_DIST_count,keyevent_INFO_DIST_sum,keyevent_INFO_DIST_count,keyevent_HEALTH_DIST_sum,keyevent_HEALTH_DIST_count,keyevent_WORK_DIST_sum,keyevent_WORK_DIST_count,keyevent_SOCIAL_TIME_sum,keyevent_SOCIAL_TIME_count,keyevent_ENTER_TIME_sum,keyevent_ENTER_TIME_count,keyevent_INFO_TIME_sum,keyevent_INFO_TIME_count,keyevent_HEALTH_TIME_sum,keyevent_HEALTH_TIME_count,keyevent_WORK_TIME_sum,keyevent_WORK_TIME_count,SCR#entropy,SCR#state_changes,SCR#SCREEN_OFF_count,SCR#SCREEN_ON_count,SCR#unknown_count,SCR#dur_SCREEN_OFF,SCR#dur_SCREEN_ON,SCR#dur_unknown,APP_DUR_ENTER_sum,APP_DUR_ENTER_count,APP_DUR_INFO_sum,APP_DUR_INFO_count,APP_DUR_HEALTH_sum,APP_DUR_HEALTH_count,FitbitStepcount_sum,Fitbitcalorie_sum,Fitbitdistance_sum,ACT#count_ON_BICYCLE,ACT#count_STILL,ACT#count_WALKING,ACT#dur_ON_BICYCLE,ACT#dur_STILL,ACT#dur_WALKING,ACT#count_IN_VEHICLE,ACT#dur_IN_VEHICLE,ACT#count_RUNNING,ACT#dur_RUNNING,MSG_SNT#CNT,MSG_RCV#CNT,MSG#CNT,CALL#CNT,CALL#DUR,next_hour_binary_personal,stress_binary_personal,window_start_time,sleep_duration_sec,sleep_duration_hr,sleep_onset_hour,sleep_midpoint_hour
P004,1.0,0.0,47.583333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181997,9.0,922.063987,32.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0,38.0,0.5456066170527041,7.0,3.0,3.0,32.0,409.0,74.0,2421.0,397.191998,3.0,1.8779980000000005,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2368.0,104.0,0.0,0.0,1.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-10 11:00:00,20377.559,5.660433055555556,1.4833333333333334,4.316666666666666
P004,1.0,0.0,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.125988,23.0,3138.2899580000003,27.0,0.0,45.0,0.0,45.0,0.0,45.0,0.0,45.0,0.0,45.0,0.0,45.0,0.0,45.0,0.0,45.0,0.0,45.0,0.0,45.0,0.0,45.0,0.0,45.0,0.9502705392332348,24.0,9.0,9.0,27.0,2584.0,27.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2020-12-10 12:00:00,20377.559,5.660433055555556,1.4833333333333334,4.316666666666666
P004,1.0,0.0,16.783333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.11899100000005,7.0,759.2329910000001,16.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0,38.0,1.081925224005316,30.0,11.0,11.0,16.0,603.0,85.0,458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,2020-12-10 14:00:00,20377.559,5.660433055555556,1.4833333333333334,4.316666666666666
P004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-12-10 15:00:00,20377.559,5.660433055555556,1.4833333333333334,4.316666666666666
P004,3.0,13.666666666666666,3.033333333333333,0.0,0.0,0.0,0.0,5.45,0.0,0.0,2167.036,1.0,2167.086996,7.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.8018185525433373,3.0,1.0,2.0,7.0,159.0,11.0,503.0,0.013999,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2020-12-10 16:00:00,20377.559,5.660433055555556,1.4833333333333334,4.316666666666666
P004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-12-10 18:00:00,20377.559,5.660433055555556,1.4833333333333334,4.316666666666666
P004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-12-10 19:00:00,20377.559,5.660433055555556,1.4833333333333334,4.316666666666666
P004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,2020-12-10 20:00:00,20377.559,5.660433055555556,1.4833333333333334,4.316666666666666
P004,2.0,0.0,3.85,2.183333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.190993,16.0,2916.1910080000007,20.0,0.0,34.0,0.0,34.0,0.0,34.0,0.0,34.0,0.0,34.0,0.0,34.0,0.0,34.0,0.0,34.0,0.0,34.0,0.0,34.0,0.0,34.0,0.0,34.0,0.9629079493851552,15.0,7.0,7.0,20.0,1538.0,94.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-12-11 10:00:00,21552.694,5.986859444444445,3.533333333333333,6.533333333333333
P004,1.0,0.0,3.0166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739.355966,21.0,3245.023963,28.0,0.0,39.0,0.0,39.0,0.0,39.0,0.0,39.0,0.0,39.0,0.0,39.0,0.0,39.0,0.0,39.0,0.0,39.0,0.0,39.0,0.0,39.0,0.0,39.0,0.7892161932464531,12.0,5.0,6.0,28.0,2926.0,31.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30.0,1.0,669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-11 11:00:00,21552.694,5.986859444444445,3.533333333333333,6.533333333333333
P004,1.0,0.0,34.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.204991,28.0,1305.4750279999998,44.0,0.0,53.0,0.0,53.0,0.0,53.0,0.0,53.0,0.0,53.0,0.0,53.0,0.0,53.0,0.0,53.0,0.0,53.0,0.0,53.0,0.0,53.0,0.0,53.0,0.5722407645133755,10.0,5.0,4.0,44.0,1259.0,44.0,2153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2000.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-12-11 12:00:00,21552.694,5.986859444444445,3.533333333333333,6.533333333333333
P004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2420.8269250000003,168.0,2855.891923,184.0,0.0,199.0,0.0,199.0,0.0,199.0,0.0,199.0,0.0,199.0,0.0,199.0,0.0,199.0,0.0,199.0,0.0,199.0,0.0,199.0,0.0,199.0,0.0,199.0,0.3194099363984661,22.0,7.0,8.0,184.0,971.0,12.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,266.0,209.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2020-12-11 13:00:00,21552.694,5.986859444444445,3.533333333333333,6.533333333333333
P004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.0179339999999,197.0,2435.792941,233.0,0.0,266.0,0.0,266.0,0.0,266.0,0.0,266.0,0.0,266.0,0.0,266.0,0.0,266.0,0.0,266.0,0.0,266.0,0.0,266.0,0.0,266.0,0.0,266.0,0.4608722257531261,46.0,17.0,16.0,233.0,2405.0,16.0,970.0,0.0,0.0,0.052999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-12-11 14:00:00,21552.694,5.986859444444445,3.533333333333333,6.533333333333333
P004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.7950069999999,24.0,3217.323013,33.0,0.0,45.0,0.0,45.0,0.0,45.0,0.0,45.0,0.0,45.0,0.0,45.0,0.0,45.0,0.0,45.0,0.0,45.0,0.0,45.0,0.0,45.0,0.0,45.0,0.7647544195674196,17.0,6.0,6.0,33.0,2393.0,5.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-12-11 15:00:00,21552.694,5.986859444444445,3.533333333333333,6.533333333333333
P004,3.0,11.383333333333333,3.2,0.0,0.0,0.0,0.0,11.366666666666667,0.0,0.0,164.390998,7.0,1073.108976,29.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0,38.0,0.7101138945617065,12.0,4.0,5.0,29.0,924.0,17.0,2506.0,0.072998,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,419.0,0.0,472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,2020-12-11 16:00:00,21552.694,5.986859444444445,3.533333333333333,6.533333333333333
P004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,2020-12-11 20:00:00,21552.694,5.986859444444445,3.533333333333333,6.533333333333333
P004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,2020-12-11 21:00:00,21552.694,5.986859444444445,3.533333333333333,6.533333333333333
P004,2.0,0.0,24.916666666666668,26.516666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1046.942994,4.0,2995.474994,5.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,1.0670895187820832,7.0,3.0,3.0,5.0,971.0,75.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-12-12 12:00:00,16460.512,4.572364444444444,4.416666666666667,6.7
P004,1.0,0.0,55.516666666666666,0.0,0.0,0.0,0.0,0.0,78.93999699999999,3.0,2436.556975,69.0,2569.9929669999988,81.0,0.0,91.0,0.0,91.0,0.0,91.0,0.0,91.0,0.0,91.0,0.0,91.0,0.0,91.0,0.0,91.0,0.0,91.0,0.0,91.0,0.0,91.0,0.0,91.0,0.4224555432991738,15.0,5.0,5.0,81.0,308.0,7.0,710.0,0.004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-12-12 13:00:00,16460.512,4.572364444444444,4.416666666666667,6.7
P004,1.0,0.0,51.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1269.11895,80.0,1532.563949,83.0,0.0,95.0,0.0,95.0,0.0,95.0,0.0,95.0,0.0,95.0,0.0,95.0,0.0,95.0,0.0,95.0,0.0,95.0,0.0,95.0,0.0,95.0,0.0,95.0,0.4668781118336536,16.0,6.0,6.0,83.0,1252.0,82.0,631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2020-12-12 14:00:00,16460.512,4.572364444444444,4.416666666666667,6.7
P004,1.0,0.0,50.46666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1645.425018,25.0,1645.425018,25.0,0.0,33.0,0.0,33.0,0.0,33.0,0.0,33.0,0.0,33.0,0.0,33.0,0.0,33.0,0.0,33.0,0.0,33.0,0.0,33.0,0.0,33.0,0.0,33.0,0.7218939096281729,9.0,4.0,4.0,25.0,726.0,24.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-12-12 15:00:00,16460.512,4.572364444444444,4.416666666666667,6.7
P004,4.0,6.383333333333334,5.1,0.0,1.55,0.0,0.0,37.86666666666667,0.0,0.0,124.327984,51.0,1732.067942,132.0,0.0,145.0,0.0,145.0,0.0,145.0,0.0,145.0,0.0,145.0,0.0,145.0,0.0,145.0,0.0,145.0,0.0,145.0,0.0,145.0,0.0,145.0,0.0,145.0,0.3636180069712194,18.0,6.0,7.0,132.0,1156.0,159.0,1523.0,0.0,0.0,0.527984,28.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,500.0,0.0,635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3112.0,0.0,0.0,2020-12-12 16:00:00,16460.512,4.572364444444444,4.416666666666667,6.7
P004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.28333333333333,0.0,0.0,372.490993,23.0,1530.928996,50.0,0.0,53.0,0.0,53.0,0.0,53.0,0.0,53.0,0.0,53.0,0.0,53.0,0.0,53.0,0.0,53.0,0.0,53.0,0.0,53.0,0.0,53.0,0.0,53.0,0.2535476752025521,4.0,1.0,2.0,50.0,190.0,5.0,3351.0,191.725002,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,56.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-12 17:00:00,16460.512,4.572364444444444,4.416666666666667,6.7
P004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.46666666666667,0.0,0.0,0.0,0.0,0.2799999999999999,4.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.5004024235381879,1.0,1.0,0.0,4.0,0.0,0.0,522.0,0.014,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-12 18:00:00,16460.512,4.572364444444444,4.416666666666667,6.7
P004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2020-12-12 19:00:00,16460.512,4.572364444444444,4.416666666666667,6.7
P004,1.0,0.0,46.63333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2879.713,4.0,3469.7230130000003,7.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.8018185525433373,4.0,1.0,2.0,7.0,587.0,421.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-12-13 10:00:00,14878.184,4.132828888888889,5.55,7.616666666666667
P004,1.0,0.0,14.583333333333334,0.0,0.0,0.0,0.0,0.0,0.083999,1.0,79.53398499999999,30.0,178.122984,35.0,0.0,40.0,0.0,40.0,0.0,40.0,0.0,40.0,0.0,40.0,0.0,40.0,0.0,40.0,0.0,40.0,0.0,40.0,0.0,40.0,0.0,40.0,0.0,40.0,0.4608966196325938,7.0,3.0,2.0,35.0,173.0,2.0,917.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,590.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-13 11:00:00,14878.184,4.132828888888889,5.55,7.616666666666667
P004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101999,1.0,3103.734117,8.0,3357.9041140000004,13.0,0.0,21.0,0.0,21.0,0.0,21.0,0.0,21.0,0.0,21.0,0.0,21.0,0.0,21.0,0.0,21.0,0.0,21.0,0.0,21.0,0.0,21.0,0.0,21.0,0.928584507439656,11.0,4.0,4.0,13.0,3197.0,35.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-13 12:00:00,14878.184,4.132828888888889,5.55,7.616666666666667
P004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.671979,55.0,3114.714084,62.0,0.0,78.0,0.0,78.0,0.0,78.0,0.0,78.0,0.0,78.0,0.0,78.0,0.0,78.0,0.0,78.0,0.0,78.0,0.0,78.0,0.0,78.0,0.0,78.0,0.649613999257886,20.0,8.0,8.0,62.0,2931.0,22.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-12-13 13:00:00,14878.184,4.132828888888889,5.55,7.616666666666667
P004,1.0,0.0,12.366666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2331.0840550000003,12.0,2331.5990540000003,17.0,0.0,25.0,0.0,25.0,0.0,25.0,0.0,25.0,0.0,25.0,0.0,25.0,0.0,25.0,0.0,25.0,0.0,25.0,0.0,25.0,0.0,25.0,0.0,25.0,0.8486765553516089,9.0,4.0,4.0,17.0,1878.0,9.0,751.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,549.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-12-13 14:00:00,14878.184,4.132828888888889,5.55,7.616666666666667
P004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.45899100000003,26.0,1629.209946,35.0,0.0,39.0,0.0,39.0,0.0,39.0,0.0,39.0,0.0,39.0,0.0,39.0,0.0,39.0,0.0,39.0,0.0,39.0,0.0,39.0,0.0,39.0,0.0,39.0,0.4017726493509475,5.0,2.0,2.0,35.0,1496.0,1.0,321.0,0.016999,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-12-13 15:00:00,14878.184,4.132828888888889,5.55,7.616666666666667
P004,2.0,0.0,11.583333333333334,0.0,0.0,0.0,0.0,18.616666666666667,0.0,0.0,712.3509739999998,68.0,1724.0929730000005,108.0,0.0,129.0,0.0,129.0,0.0,129.0,0.0,129.0,0.0,129.0,0.0,129.0,0.0,129.0,0.0,129.0,0.0,129.0,0.0,129.0,0.0,129.0,0.0,129.0,0.5569219279264918,29.0,10.0,11.0,108.0,1518.0,62.0,1829.0,0.038999,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,394.0,199.0,485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,796.0,1.0,1.0,2020-12-13 16:00:00,14878.184,4.132828888888889,5.55,7.616666666666667
P004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053999,5.0,0.628995,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,1047.0,0.019999,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-12-13 17:00:00,14878.184,4.132828888888889,5.55,7.616666666666667
P004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-12-13 18:00:00,14878.184,4.132828888888889,5.55,7.616666666666667
P004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.128999,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.6931471805599453,1.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,2020-12-13 19:00:00,14878.184,4.132828888888889,5.55,7.616666666666667
P004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-12-14 09:00:00,24100.976,6.694715555555555,3.3,6.65
P004,2.0,1.7666666666666666,0.0,8.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035999,1.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.9347698978582794,10.0,5.0,5.0,1.0,430.0,113.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,649.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-12-14 10:00:00,24100.976,6.694715555555555,3.3,6.65
