pcode,date,LOC_DST_ep_0,LOC_DST_ep_1,LOC_DST_ep_2,LOC_DST_ep_3,LOC_DST_ep_4,LOC_CNT_ep_0,LOC_CNT_ep_1,LOC_CNT_ep_2,LOC_CNT_ep_3,LOC_CNT_ep_4,SCR_DUR_ep_0,SCR_DUR_ep_1,SCR_DUR_ep_2,SCR_DUR_ep_3,SCR_DUR_ep_4,SCR_CNT_ep_0,SCR_CNT_ep_1,SCR_CNT_ep_2,SCR_CNT_ep_3,SCR_CNT_ep_4,ACT_IN_VEHICLE_ep_0,ACT_ON_BIKE_ep_0,ACT_RUNNING_ep_0,ACT_FOOT_ep_0,ACT_WALKING_ep_0,ACT_STILL_ep_0,ACT_TILTING_ep_0,ACT_UNKNOWN_ep_0,ACT_IN_VEHICLE_ep_1,ACT_ON_BIKE_ep_1,ACT_RUNNING_ep_1,ACT_FOOT_ep_1,ACT_WALKING_ep_1,ACT_STILL_ep_1,ACT_TILTING_ep_1,ACT_UNKNOWN_ep_1,ACT_IN_VEHICLE_ep_2,ACT_ON_BIKE_ep_2,ACT_RUNNING_ep_2,ACT_FOOT_ep_2,ACT_WALKING_ep_2,ACT_STILL_ep_2,ACT_TILTING_ep_2,ACT_UNKNOWN_ep_2,ACT_IN_VEHICLE_ep_3,ACT_ON_BIKE_ep_3,ACT_RUNNING_ep_3,ACT_FOOT_ep_3,ACT_WALKING_ep_3,ACT_STILL_ep_3,ACT_TILTING_ep_3,ACT_UNKNOWN_ep_3,ACT_IN_VEHICLE_ep_4,ACT_ON_BIKE_ep_4,ACT_RUNNING_ep_4,ACT_FOOT_ep_4,ACT_WALKING_ep_4,ACT_STILL_ep_4,ACT_TILTING_ep_4,ACT_UNKNOWN_ep_4,SLP_DUR,SLP_START,SLP_END,CON_DUR_ep_0,CON_CNT_ep_0,CON_VCN_ep_0,CON_DUR_ep_1,CON_CNT_ep_1,CON_VCN_ep_1,CON_DUR_ep_2,CON_CNT_ep_2,CON_VCN_ep_2,CON_DUR_ep_3,CON_CNT_ep_3,CON_VCN_ep_3,CON_DUR_ep_4,CON_CNT_ep_4,CON_VCN_ep_4,CAL_IN_CNT_ep_0,CAL_IN_DUR_ep_0,CAL_OUT_CNT_ep_0,CAL_OUT_DUR_ep_0,CAL_MISS_CNT_ep_0,CAL_IN_CNT_ep_1,CAL_IN_DUR_ep_1,CAL_OUT_CNT_ep_1,CAL_OUT_DUR_ep_1,CAL_MISS_CNT_ep_1,CAL_IN_CNT_ep_2,CAL_IN_DUR_ep_2,CAL_OUT_CNT_ep_2,CAL_OUT_DUR_ep_2,CAL_MISS_CNT_ep_2,CAL_IN_CNT_ep_3,CAL_IN_DUR_ep_3,CAL_OUT_CNT_ep_3,CAL_OUT_DUR_ep_3,CAL_MISS_CNT_ep_3,CAL_IN_CNT_ep_4,CAL_IN_DUR_ep_4,CAL_OUT_CNT_ep_4,CAL_OUT_DUR_ep_4,CAL_MISS_CNT_ep_4,MSG_IN_CNT_ep_0,MSG_OUT_CNT_ep_0,MSG_IN_CNT_ep_1,MSG_OUT_CNT_ep_1,MSG_IN_CNT_ep_2,MSG_OUT_CNT_ep_2,MSG_IN_CNT_ep_3,MSG_OUT_CNT_ep_3,MSG_IN_CNT_ep_4,MSG_OUT_CNT_ep_4,stress_binary_personal
P010,2016-03-18,33107.9,0.0,13688.001,14689.237,4730.6587,2.3333333,1.0,2.0,2.3333333,1.3333334,9564.314,24.962334,3393.9504,3756.5266,2388.8748,59.0,2.0,27.666666,14.666667,15.333333,3507.0,19.0,0.0,1220.6666,0.0,78380.0,1590.6666,1681.6666,0.0,0.0,0.0,0.0,0.0,21598.334,0.6666667,0.0,1199.0,19.0,0.0,555.3333,0.0,18239.334,847.6667,739.6667,1923.0,0.0,0.0,639.0,0.0,17957.334,352.66666,728.0,385.0,0.0,0.0,26.333334,0.0,20585.0,389.66666,214.0,11.0,2.6666667,90.666664,13490.333,30.333334,0.099534504,43.333332,0.6666667,0.0007949519,5759.3335,7.6666665,0.24351205,4731.3335,13.666667,0.13050337,2956.3333,8.333333,0.064892225,0.0,0.0,0.33333334,7.6666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,7.6666665,0.0,30.0,22.0,0.33333334,0.0,9.0,8.0,10.333333,8.333333,10.333333,5.6666665,0
P010,2016-03-21,15264.855,43.32849,4691.4644,8993.319,1214.4127,2.6666667,1.3333334,1.6666666,1.6666666,2.0,3504.8413,29.489,2057.689,855.81335,561.85,42.0,2.0,13.333333,19.333334,8.0,1050.6666,27.666666,0.0,3813.6667,0.0,79575.336,1186.6666,745.0,14.666667,0.0,0.0,0.0,0.0,21580.334,1.3333334,2.6666667,485.66666,27.666666,0.0,265.0,0.0,19880.666,592.3333,348.66666,425.0,0.0,0.0,3507.3333,0.0,16856.0,514.6667,297.0,125.333336,0.0,0.0,41.333332,0.0,21258.334,78.333336,96.666664,10.25,8.0,90.0,8679.667,38.333332,0.04238895,76.666664,1.0,0.001384208,3199.0,8.333333,0.07913628,2228.6667,16.333334,0.034004334,3175.3333,13.0,0.05484507,0.0,0.0,0.33333334,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.333334,17.0,0.33333334,0.0,7.6666665,7.0,9.666667,7.6666665,2.6666667,2.3333333,0
P010,2016-03-23,29471.896,0.0,13120.635,14843.074,1207.5195,2.6666667,1.0,2.0,2.0,1.6666666,6948.3965,27.559,5695.1377,705.32935,520.37067,46.0,2.0,22.333334,14.333333,7.6666665,2659.0,28.333334,0.0,1582.0,0.0,77888.664,3173.0,1068.0,0.0,0.0,0.0,0.0,0.0,21588.334,8.333333,2.3333333,1179.3334,28.0,0.0,778.3333,0.0,16909.0,2066.0,639.3333,1354.3334,0.33333334,0.0,762.3333,0.0,18126.0,1019.6667,337.33334,125.333336,0.0,0.0,41.333332,0.0,21265.334,79.0,89.0,8.166667,14.666667,80.0,14859.0,39.333332,0.09014718,120.333336,1.6666666,0.0017149388,7831.3335,16.333334,0.2275735,4239.0,14.333333,0.081982985,2668.3333,7.3333335,0.049566023,0.0,0.0,1.0,24.666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666667,18.0,0.0,0.0,0.0,0.33333334,6.6666665,0.0,0.0,0.0,0.0,0.0,0.0,7.6666665,6.0,0.0,0.0,4.3333335,3.6666667,0.6666667,0.0,2.6666667,2.3333333,0
P010,2016-03-25,26709.49,0.0,13281.564,11982.05,1428.1815,2.3333333,1.0,2.0,2.0,1.3333334,10885.476,22.062666,4308.016,1857.171,4698.226,77.666664,1.6666666,25.0,37.666668,13.333333,2576.3333,5.6666665,0.0,1622.0,0.0,77929.664,2829.6667,1435.6666,0.0,0.0,0.0,0.0,0.0,21591.334,7.6666665,0.0,987.3333,0.0,0.0,949.0,0.0,18009.0,1237.0,417.66666,1375.6666,5.6666665,0.0,666.0,0.0,17433.0,1230.3334,889.3333,213.33333,0.0,0.0,7.0,0.0,20896.334,354.66666,128.66667,9.166667,17.333334,90.666664,12848.333,40.333332,0.08693952,40.0,0.6666667,0.0007985061,6440.3335,14.0,0.19849353,5431.0,17.333334,0.10930957,937.0,8.666667,0.036152873,0.0,0.0,0.6666667,33.333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,2.3333333,0.0,13.0,11.0,0.0,0.0,1.0,1.3333334,6.0,5.6666665,6.0,4.0,0
P010,2016-03-28,9274.754,0.0,596.8253,6941.882,1410.9155,2.0,1.0,1.3333334,1.3333334,1.3333334,2470.6946,41.32733,449.226,1350.348,629.79333,59.333332,3.3333333,19.666666,26.0,11.0,341.33334,107.333336,0.0,5163.6665,0.0,78077.0,2041.0,668.6667,0.0,0.0,0.0,0.0,0.0,21584.666,12.0,2.3333333,0.0,2.3333333,0.0,559.0,0.0,20530.334,257.33334,251.0,278.33334,100.333336,0.0,4559.6665,0.0,14810.667,1490.6666,360.33334,63.0,4.6666665,0.0,45.0,0.0,21151.334,281.0,55.0,7.5,42.666668,102.666664,16617.666,47.0,0.098091215,70.0,1.0,0.0007939095,2909.3333,6.6666665,0.086320706,5685.3335,24.0,0.1097079,7953.0,16.333334,0.24578223,0.6666667,119.666664,2.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,23.666666,0.0,0.33333334,102.666664,1.3333334,99.666664,0.0,0.33333334,17.0,0.33333334,11.666667,0.0,9.333333,8.0,0.0,0.0,2.3333333,1.6666666,6.3333335,6.3333335,0.6666667,0.0,0
P010,2016-03-30,24454.697,36.05574,9728.207,13137.612,1227.6901,3.0,1.0,2.3333333,2.0,1.3333334,4806.823,25.515333,2843.5703,1062.6556,875.08167,42.666668,2.0,20.0,11.333333,9.666667,1021.6667,9.0,0.0,4807.6665,0.0,77864.664,1899.3334,796.6667,0.0,0.0,0.0,0.0,0.0,21585.666,11.0,2.3333333,261.66666,6.6666665,0.0,1153.3334,0.0,18960.666,770.6667,447.0,729.0,2.3333333,0.0,3629.3333,0.0,16186.0,809.3333,244.0,31.0,0.0,0.0,25.0,0.0,21132.334,308.33334,103.333336,10.166667,1.3333334,82.666664,14330.667,44.333332,0.10155841,100.0,1.3333334,0.0013914133,7236.3335,10.666667,0.23265934,4511.6665,23.666666,0.07538696,2482.6667,9.666667,0.115880154,0.33333334,102.666664,1.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,23.666666,0.0,0.33333334,102.666664,0.6666667,71.333336,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.333333,0.0,0.0,1.3333334,1.0,3.0,2.0,3.6666667,5.3333335,0
P010,2016-04-01,32127.135,0.0,13661.246,14142.771,4018.176,2.3333333,1.0,2.3333333,2.0,1.0,5296.5894,1.7416667,4094.9482,593.641,606.25836,40.0,0.33333334,21.0,8.333333,10.333333,2318.0,8.333333,0.0,4934.6665,0.0,74757.336,3357.3333,1023.3333,0.0,0.0,0.0,0.0,0.0,21598.334,0.6666667,0.0,970.3333,2.3333333,0.0,1013.6667,0.0,17821.334,1263.0,529.3333,1117.3334,6.0,0.0,2520.6667,0.0,16429.666,1234.3334,292.0,230.33333,0.0,0.0,1400.3334,0.0,18908.0,859.3333,202.0,10.416667,1.3333334,84.666664,13646.667,40.0,0.08847818,53.333332,0.6666667,0.0016592406,6907.0,9.0,0.2249004,2812.0,12.333333,0.058295198,3874.3333,18.333334,0.06898689,0.0,0.0,0.6666667,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,7.3333335,0.0,0.0,0.0,0.33333334,18.666666,0.0,9.0,7.3333335,0.0,0.0,1.6666666,0.33333334,3.0,2.3333333,4.3333335,4.6666665,1
P010,2016-04-04,20078.234,0.0,4678.126,10340.341,4597.911,1.6666666,1.0,1.6666666,1.3333334,1.0,2367.3342,14.646667,1767.7773,361.44968,223.46066,45.0,0.6666667,12.333333,25.0,7.0,940.6667,2.3333333,0.0,5939.3335,0.0,77803.0,1030.6666,683.0,0.0,0.0,0.0,0.0,0.0,21592.666,1.0,5.3333335,287.0,2.3333333,0.0,472.0,0.0,20222.334,183.66667,432.66666,393.66666,0.0,0.0,4693.0,0.0,15583.0,725.3333,205.0,260.0,0.0,0.0,774.3333,0.0,20405.0,120.666664,40.0,8.166667,12.666667,78.0,7544.0,26.666666,0.051452156,0.0,0.0,0.0002807708,2781.0,9.666667,0.10169324,2129.0,11.333333,0.044194028,2634.0,6.0,0.059764452,0.0,0.0,0.33333334,37.333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,37.333332,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.6666665,0.0,0.0,1.6666666,3.0,3.6666667,1.3333334,1.6666666,0.33333334,1
P010,2016-04-06,39580.996,0.0,13675.068,15386.659,7416.776,2.3333333,1.0,2.3333333,1.3333334,1.0,10961.79,20.029333,5062.6934,4583.087,1295.9803,73.0,1.0,27.333334,29.333334,15.666667,6431.3335,11.666667,0.0,8491.667,0.0,67692.664,2646.3333,1125.3334,0.0,0.0,0.0,0.0,0.0,21597.666,1.0,0.33333334,950.6667,9.333333,0.0,1118.6666,0.0,17300.334,1445.6666,775.3333,4459.6665,0.0,0.0,4695.0,0.0,11172.667,1007.3333,265.33334,1021.0,2.3333333,0.0,2678.0,0.0,17622.0,192.33333,84.333336,10.5,3.3333333,87.333336,16775.666,46.666668,0.11079283,73.333336,1.0,0.0009586682,7514.6665,12.333333,0.25183973,5459.0,19.333334,0.12612586,3728.6667,14.0,0.07111221,1.0,108.333336,1.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666667,27.0,0.33333334,10.0,0.0,0.33333334,81.333336,0.6666667,65.0,0.0,15.0,13.333333,0.0,0.0,3.6666667,6.6666665,8.333333,4.3333335,3.0,2.3333333,0
P010,2016-04-08,35672.44,0.0,13446.894,14885.308,4163.613,2.0,1.0,2.0,1.3333334,1.0,13139.817,29.916334,5786.327,4446.576,2876.997,55.666668,1.0,31.0,13.666667,10.333333,6472.0,25.666666,0.0,8806.0,0.0,67719.0,2292.0,1084.3334,0.0,0.0,0.0,0.33333334,0.0,21585.0,13.333333,0.33333334,988.6667,0.0,0.0,915.0,0.0,17582.666,1558.0,555.6667,4454.3335,23.333334,0.0,4426.3335,0.0,11783.667,596.3333,316.0,1029.0,2.3333333,0.0,3464.3333,0.0,16767.666,124.333336,212.33333,9.5,4.0,80.0,18709.334,51.666668,0.108276784,43.333332,0.6666667,0.0009839805,8015.0,11.333333,0.24106678,7147.3335,21.333334,0.14073205,3503.6667,19.0,0.051744677,0.33333334,2.0,0.33333334,12.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,2.0,0.33333334,12.333333,0.0,19.666666,18.666666,0.0,0.0,8.0,7.3333335,2.6666667,4.6666665,9.0,6.6666665,0
P010,2016-04-11,24763.742,0.0,6929.018,13560.049,3307.1519,1.6666666,1.0,1.6666666,1.3333334,1.0,7370.907,21.228,1741.3696,3063.0728,2545.237,45.666668,1.3333334,19.0,18.666666,6.6666665,1323.6666,0.0,0.0,7828.3335,0.0,75450.336,996.6667,800.0,0.0,0.0,0.0,0.0,0.0,21598.0,1.0,0.0,252.33333,0.0,0.0,2195.0,0.0,18624.0,305.33334,223.33333,783.3333,0.0,0.0,4795.6665,0.0,15156.333,574.3333,290.33334,288.0,0.0,0.0,837.6667,0.0,20072.0,116.0,286.33334,11.25,2.0,92.0,13754.333,56.0,0.0715561,70.333336,1.0,0.0009371596,4415.0,14.666667,0.11146059,7171.6665,29.0,0.15029328,2097.3333,12.333333,0.035497855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.666667,13.0,0.0,0.0,2.3333333,4.0,4.6666665,4.3333335,5.6666665,4.6666665,0
P010,2016-04-13,37747.914,0.0,13724.866,21159.354,2163.616,2.6666667,1.0,2.3333333,2.0,1.3333334,7989.806,24.205334,4543.371,644.37036,2777.8594,54.333332,3.0,23.666666,16.0,12.0,2294.0,2.3333333,0.0,6376.3335,0.0,75177.0,1781.0,768.3333,0.0,0.0,0.0,0.0,0.0,21567.666,19.666666,11.666667,788.0,0.0,0.0,1037.6666,0.0,18536.0,815.6667,422.66666,1309.6666,2.3333333,0.0,4945.3335,0.0,14716.667,409.33334,216.66667,196.33333,0.0,0.0,393.33334,0.0,20356.666,536.3333,117.333336,9.833333,3.3333333,82.0,18130.0,55.0,0.10395143,167.66667,1.6666666,0.004210832,8059.0,18.666666,0.25263497,7225.0,27.0,0.10089601,2678.3333,8.666667,0.051851902,0.0,0.0,0.33333334,33.666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,33.666668,0.0,10.333333,10.333333,0.0,0.0,2.3333333,3.6666667,2.6666667,1.6666666,5.3333335,5.0,0
P010,2016-04-15,31191.102,0.0,13903.761,14280.708,2620.5872,2.6666667,1.0,2.6666667,2.0,1.0,6639.88,26.359,5313.5615,668.4473,631.51166,66.333336,2.0,32.0,18.666666,13.666667,1404.0,10.0,0.0,10416.667,0.0,72532.336,1297.3334,738.6667,0.0,0.0,0.0,0.0,0.0,21567.0,20.333334,11.666667,645.3333,2.0,0.0,804.0,0.0,18892.0,794.6667,462.0,749.3333,0.0,0.0,3847.3333,0.0,16727.666,167.0,108.666664,9.333333,8.0,0.0,5765.3335,0.0,15345.667,315.33334,156.33333,10.0,4.6666665,84.666664,15581.333,39.333332,0.13682634,26.666666,0.33333334,0.0006387796,7670.6665,15.333333,0.2693497,4972.6665,14.333333,0.07208405,2911.3333,9.666667,0.1018945,0.0,0.0,1.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666667,93.333336,0.0,0.0,0.0,0.33333334,33.666668,0.0,13.333333,7.0,0.0,0.0,3.6666667,3.6666667,2.6666667,1.0,7.0,2.3333333,0
P010,2016-04-18,16145.302,0.0,4343.797,10615.683,1117.1207,2.0,1.0,1.6666666,1.3333334,1.3333334,5050.2236,27.804333,2303.177,2423.5303,295.712,64.666664,2.3333333,18.333334,36.333332,7.6666665,939.0,2.3333333,0.0,4904.6665,0.0,79035.664,887.6667,629.6667,5.0,0.0,0.0,0.0,0.0,21586.334,7.0,0.6666667,348.66666,0.0,0.0,232.0,0.0,20621.666,195.33333,202.33333,454.0,2.3333333,0.0,4649.0,0.0,15869.667,347.0,278.0,131.33333,0.0,0.0,23.666666,0.0,20958.0,338.33334,148.66667,9.416667,6.0,81.333336,11847.333,44.666668,0.060645442,80.666664,1.3333334,0.0014620903,3264.6667,9.666667,0.08138627,4599.6665,17.666666,0.090953305,3902.3333,16.333334,0.06899514,0.33333334,54.0,1.0,159.66667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,54.0,0.6666667,124.0,0.0,0.0,0.0,0.33333334,35.666668,0.0,12.333333,11.0,0.0,0.0,3.3333333,3.3333333,7.3333335,6.6666665,1.6666666,1.0,0
P010,2016-04-20,31320.57,0.0,13971.821,16183.725,1117.1207,3.6666667,1.0,3.0,2.3333333,1.3333334,6651.859,32.363,4017.4834,2279.304,322.70868,81.333336,3.3333333,35.666668,35.0,7.3333335,2529.6667,7.0,0.0,4211.6665,0.0,77064.664,1860.3334,725.6667,0.0,0.0,0.0,0.0,0.0,21585.0,13.333333,0.6666667,1083.3334,0.0,0.0,2057.6667,0.0,17011.0,1153.6666,294.33334,1315.0,7.0,0.0,2130.3333,0.0,17504.666,350.33334,292.66666,131.33333,0.0,0.0,23.666666,0.0,20964.0,343.0,138.0,9.916667,1.3333334,80.666664,16793.334,48.333332,0.106907,114.0,1.6666666,0.0025011224,7470.6665,14.666667,0.21007583,6382.0,24.0,0.10872152,2826.6667,8.666667,0.058804948,0.33333334,54.0,2.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,54.0,0.6666667,124.0,0.0,0.0,0.0,1.3333334,44.0,0.0,7.3333335,8.666667,0.0,0.0,2.0,3.0,4.6666665,4.6666665,0.6666667,1.0,0
P010,2016-04-22,31518.246,0.0,14410.935,14920.45,2186.8618,3.3333333,1.0,3.0,2.0,1.3333334,5340.771,27.999666,3453.5203,1030.3063,828.94464,88.333336,3.0,49.333332,23.0,13.0,3074.0,0.0,0.0,4835.3335,0.0,75328.336,2366.0,795.3333,0.33333334,0.0,0.0,0.0,0.0,21581.334,12.0,5.3333335,1136.6666,0.0,0.0,2362.6667,0.0,15829.0,1823.0,448.66666,1684.6666,0.0,0.0,2395.6667,0.0,17040.666,213.0,266.0,252.33333,0.0,0.0,77.0,0.0,20877.334,318.0,75.333336,10.333333,2.0,84.666664,16952.0,42.0,0.1025469,43.333332,0.6666667,0.0019538922,8495.333,12.0,0.24344185,5172.0,20.0,0.08342454,3241.3333,9.666667,0.059029177,0.0,0.0,2.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666667,16.333334,0.0,0.0,0.0,1.3333334,14.666667,0.0,16.333334,13.0,0.33333334,0.0,1.6666666,4.3333335,7.6666665,3.0,6.6666665,5.6666665,1
P010,2016-04-25,9883.264,0.0,4518.366,4073.311,1193.6915,2.0,1.0,1.3333334,1.3333334,1.3333334,3009.313,29.575666,1125.7394,923.277,930.721,45.0,2.6666667,14.666667,17.666666,10.0,1942.3334,13.333333,0.0,593.3333,0.0,81978.0,1086.0,786.0,0.0,0.0,0.0,0.0,0.0,21594.334,4.3333335,0.33333334,398.0,0.0,0.0,319.33334,0.0,20099.666,469.0,314.0,1326.0,13.333333,0.0,251.33333,0.0,19216.666,483.0,309.66666,218.33333,0.0,0.0,22.666666,0.0,21067.334,129.66667,162.0,9.5,19.333334,95.333336,16115.0,53.666668,0.08687997,240.66667,3.3333333,0.004917777,2247.0,10.333333,0.05537235,7842.3335,24.0,0.15697424,5785.0,17.0,0.13021143,0.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666667,31.333334,0.0,0.0,0.0,0.33333334,0.6666667,0.0,14.0,13.0,0.33333334,0.0,10.0,9.0,2.3333333,2.6666667,1.3333334,1.3333334,1
P010,2016-04-27,31829.861,0.0,13840.928,15269.825,2206.4832,3.3333333,1.0,2.0,2.3333333,1.6666666,6710.77,25.548334,3347.822,2702.079,635.3207,109.0,2.6666667,40.0,55.0,11.333333,3032.0,13.333333,0.0,1167.6666,0.0,79620.664,1172.6666,1392.6666,0.0,0.0,0.0,0.0,0.0,21590.334,8.333333,0.33333334,1156.6666,0.0,0.0,742.6667,0.0,18208.0,750.6667,742.0,1719.3334,13.333333,0.0,404.33334,0.0,18627.334,304.0,531.6667,156.0,0.0,0.0,20.666666,0.0,21195.0,109.666664,118.666664,9.583333,1.3333334,78.0,20150.666,61.666668,0.11523306,280.66666,4.0,0.006297344,5293.3335,20.666666,0.112960696,8118.0,26.666666,0.14538017,6458.6665,11.0,0.19614321,0.6666667,17.0,1.0,20.333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666667,17.0,0.6666667,19.666666,0.0,0.0,0.0,0.33333334,0.6666667,0.0,33.666668,32.0,0.0,0.0,14.666667,15.333333,17.0,16.0,2.0,0.6666667,1
P010,2016-04-29,32256.475,53.65867,15156.136,15577.532,1054.4177,2.6666667,1.0,2.0,2.3333333,1.3333334,6908.4,16.337334,2298.4187,3805.9937,787.6503,107.666664,1.6666666,39.333332,54.0,13.0,1701.3334,2.3333333,0.0,3417.3333,0.0,79070.336,1017.0,1190.6666,0.0,0.0,0.0,0.0,0.0,21592.666,1.3333334,5.0,888.3333,2.3333333,0.0,1845.6666,0.0,17974.334,523.6667,365.66666,779.6667,0.0,0.0,1571.6666,0.0,18053.666,490.33334,704.6667,33.333332,0.0,0.0,0.0,0.0,21449.666,1.6666666,115.333336,10.5,4.0,88.0,17225.666,56.666668,0.10135879,83.333336,1.3333334,0.003166704,4374.6665,17.333334,0.07901806,6228.6665,22.333334,0.11178,6539.0,16.666666,0.18527368,0.0,0.0,1.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666667,196.0,0.0,0.0,0.0,0.33333334,3.0,0.0,19.0,13.333333,0.33333334,0.0,8.333333,8.333333,7.6666665,4.0,2.6666667,1.0,0
P010,2016-05-02,203999.45,26446.9,68120.02,12635.457,5361.1333,3.6666667,1.0,2.0,2.0,2.0,5048.1465,268.03867,2242.976,2091.103,446.02866,79.0,4.6666665,26.0,38.666668,10.0,5655.6665,18.333334,0.0,9666.0,0.0,66425.0,1854.0,2780.0,1181.0,0.0,0.0,77.333336,0.0,20113.0,75.666664,152.0,3029.3333,0.0,0.0,1204.3334,0.0,15336.0,641.3333,1389.0,932.0,0.0,0.0,3414.3333,0.0,15746.0,691.6667,816.0,513.3333,18.333334,0.0,4970.0,0.0,15230.0,445.33334,423.0,8.0,29.333334,93.333336,26560.0,40.333332,0.19611125,1547.0,1.3333334,0.03851394,8686.0,8.666667,0.2502577,9423.333,19.666666,0.3224808,6903.6665,11.666667,0.1389374,0.6666667,80.333336,0.6666667,316.66666,0.0,0.0,0.0,0.33333334,6.3333335,0.0,0.6666667,80.333336,0.0,0.0,0.0,0.0,0.0,0.33333334,310.33334,0.0,0.0,0.0,0.0,0.0,0.0,21.333334,22.0,0.33333334,0.33333334,6.0,12.0,12.0,8.0,3.0,1.6666666,0
P010,2016-05-04,34240.02,0.0,15112.405,16719.312,1176.1547,4.0,1.0,2.6666667,2.3333333,1.6666666,7628.182,39.243668,5362.1987,1839.9417,386.798,79.666664,3.0,32.333332,37.666668,6.6666665,2502.6667,18.0,0.0,3392.0,0.0,71961.336,2889.0,5636.0,0.33333334,0.0,0.0,0.0,0.0,21270.0,323.66666,5.0,1085.6666,7.0,0.0,2184.3333,0.0,16086.667,1366.0,870.3333,1252.3334,8.0,0.0,1149.6666,0.0,16003.333,1078.3334,2108.3333,164.33333,3.0,0.0,58.0,0.0,18601.334,121.0,2652.3333,10.0,8.0,88.0,17249.334,54.333332,0.107327506,53.333332,0.6666667,0.003153917,7654.6665,15.0,0.22504166,6172.6665,29.333334,0.12444118,3368.6667,9.666667,0.06940202,1.3333334,82.0,1.3333334,190.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333334,82.0,1.3333334,190.33333,0.0,0.0,0.0,0.0,0.0,0.0,16.666666,22.333334,0.6666667,0.0,9.0,15.333333,6.3333335,6.6666665,0.6666667,0.33333334,0
P010,2016-05-06,32413.678,0.0,15598.478,15243.263,1571.9376,3.3333333,1.0,3.0,2.0,1.3333334,11468.582,69.149,4819.734,6221.9263,357.77267,78.0,4.0,34.0,32.333332,8.0,2020.3334,0.0,0.0,3469.6667,0.0,76582.664,3141.3333,1185.0,0.0,0.0,0.0,0.0,0.0,21598.0,1.0,0.0,1072.6666,0.0,0.0,2299.6667,0.0,16385.334,1019.6667,822.6667,946.3333,0.0,0.0,259.0,0.0,18371.334,1672.3334,351.0,1.3333334,0.0,0.0,911.0,0.0,20228.0,448.33334,11.333333,10.583333,4.0,88.666664,14838.333,37.666668,0.12793103,96.666664,1.6666666,0.0032746983,7461.0,16.666666,0.21018407,3043.3333,14.333333,0.19351023,4237.3335,5.6666665,0.147714,1.0,62.666668,2.3333333,150.66667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333334,45.666668,0.0,1.0,62.666668,0.6666667,96.333336,0.0,0.0,0.0,0.33333334,8.666667,0.0,13.0,14.0,0.6666667,0.0,2.6666667,5.3333335,7.0,7.6666665,2.6666667,1.0,0
